,longitude,latitude,lac_id,cell_id,timestamp,imsi
2376,123.41426090000002,41.80113983,16789,67574796,2018--10--03 22:49:39,460000095084995924
639,123.40905,41.79639816,16655,67441676,2018--10--03 22:51:10,460000095084995924
2348,123.41407009999999,41.79787827,16789,67440653,2018--10--03 22:53:28,460000095084995924
2298,123.40621189999999,41.79008865,16884,67446579,2018--10--03 22:55:57,460000095084995924
1548,123.4041824,41.78815842,16884,12600708,2018--10--03 22:57:06,460000095084995924
2350,123.4003906,41.7820015,16884,67454495,2018--10--03 22:57:55,460000095084995924
2300,123.3912888,41.76742935,16788,67472692,2018--10--03 23:01:42,460000095084995924
2223,123.4054337,41.73435974,16650,67544627,2018--10--03 23:06:53,460000095084995924
1493,123.4054337,41.73435974,16650,67544628,2018--10--03 23:07:33,460000095084995924
2381,123.4086685,41.73022079,16640,61673091,2018--10--03 23:08:54,460000095084995924
2360,123.39669040000001,41.72800064,16650,235060532,2018--10--03 23:12:50,460000095084995924
2325,123.4003372,41.748909000000005,16788,67552574,2018--10--03 23:22:09,460000095084995924
2372,123.4256287,41.75188065,16788,67412237,2018--10--03 23:26:42,460000095084995924
2361,123.4266129,41.75957108,16788,67469325,2018--10--03 23:28:00,460000095084995924
2303,123.4266129,41.75957108,16788,67469323,2018--10--03 23:30:24,460000095084995924
2362,123.4166412,41.77536011,16401,67461429,2018--10--03 23:35:30,460000095084995924
2327,123.4268494,41.78609085,16640,67478591,2018--10--03 23:42:28,460000095084995924
2331,123.42220309999999,41.78456116,16401,67452172,2018--10--03 23:42:38,460000095084995924
2374,123.43174740000002,41.78593826,16640,67479051,2018--10--03 23:50:58,460000095084995924
2382,123.4417267,41.78430939,16882,67183883,2018--10--03 23:53:16,460000095084995924
2304,123.44393159999998,41.78248978,16882,67182645,2018--10--03 23:55:47,460000095084995924
5523,123.3495178,41.79727936,16388,67638590,2018--10--03 00:17:55,460000095090129828
5509,123.3495178,41.79727936,16388,67638590,2018--10--03 00:35:31,460000095090129828
5510,123.3495178,41.79727936,16388,67638590,2018--10--03 00:35:59,460000095090129828
5511,123.3495178,41.79727936,16388,67638590,2018--10--03 01:10:24,460000095090129828
5524,123.3495178,41.79727936,16388,67638590,2018--10--03 01:30:08,460000095090129828
5521,123.3495178,41.79727936,16388,67638590,2018--10--03 02:48:14,460000095090129828
5515,123.3495178,41.79727936,16388,67638590,2018--10--03 03:07:59,460000095090129828
5531,123.3495178,41.79727936,16388,67638591,2018--10--03 03:56:45,460000095090129828
5534,123.3495178,41.79727936,16388,67638591,2018--10--03 04:26:08,460000095090129828
5512,123.3495178,41.79727936,16388,67638590,2018--10--03 04:35:26,460000095090129828
5527,123.3495178,41.79727936,16388,67638591,2018--10--03 05:04:47,460000095090129828
5530,123.3495178,41.79727936,16388,67638591,2018--10--03 05:34:07,460000095090129828
5522,123.3495178,41.79727936,16388,67638590,2018--10--03 06:43:25,460000095090129828
5516,123.3495178,41.79727936,16388,67638590,2018--10--03 06:52:31,460000095090129828
5525,123.3495178,41.79727936,16388,67638590,2018--10--03 07:11:55,460000095090129828
5517,123.3495178,41.79727936,16388,67638590,2018--10--03 07:37:22,460000095090129828
5519,123.3495178,41.79727936,16388,67638590,2018--10--03 07:37:32,460000095090129828
5526,123.3495178,41.79727936,16388,67638590,2018--10--03 07:56:57,460000095090129828
5520,123.3495178,41.79727936,16388,67638590,2018--10--03 08:55:56,460000095090129828
5513,123.3495178,41.79727936,16388,67638590,2018--10--03 09:03:46,460000095090129828
5518,123.3495178,41.79727936,16388,67638590,2018--10--03 09:15:30,460000095090129828
5528,123.3495178,41.79727936,16388,67638591,2018--10--03 09:31:10,460000095090129828
5535,123.3495178,41.79727936,16388,67638591,2018--10--03 09:31:34,460000095090129828
5533,123.3495178,41.79727936,16388,67638591,2018--10--03 09:55:29,460000095090129828
5514,123.3495178,41.79727936,16388,67638590,2018--10--03 09:59:30,460000095090129828
5210,123.34529109999998,41.7778511,16643,67311115,2018--10--03 10:05:45,460000095090129828
5209,123.34529109999998,41.7778511,16643,67311115,2018--10--03 10:06:03,460000095090129828
5601,123.34214779999999,41.77145004,16404,67877131,2018--10--03 10:06:40,460000095090129828
5557,123.427948,41.75685883,16788,67469887,2018--10--03 10:27:37,460000095090129828
5566,123.44512179999998,41.74671936,16405,67565087,2018--10--03 10:34:25,460000095090129828
5536,123.4566269,41.74333954,16405,67505165,2018--10--03 10:35:49,460000095090129828
5560,123.4490967,41.735569,16405,60133271,2018--10--03 10:36:47,460000095090129828
5559,123.4490967,41.735569,16405,60133271,2018--10--03 10:38:23,460000095090129828
5539,123.4490967,41.735569,16405,60133272,2018--10--03 10:41:55,460000095090129828
5538,123.4490967,41.735569,16405,60133272,2018--10--03 10:48:39,460000095090129828
5537,123.4490967,41.735569,16405,60133272,2018--10--03 10:55:44,460000095090129828
5540,123.4490967,41.735569,16405,60133272,2018--10--03 10:57:24,460000095090129828
5586,123.4513168,41.73693848,16405,67713549,2018--10--03 11:11:43,460000095090129828
5562,123.45153049999999,41.73387146,16405,2134805,2018--10--03 11:19:15,460000095090129828
3484,123.44046780000001,41.75371933,16402,67470623,2018--10--03 11:25:46,460000095090129828
323,123.43202209999998,41.80392075,16789,67494925,2018--10--03 11:35:15,460000095090129828
1256,123.4301834,41.82373047,16644,2292020,2018--10--03 11:44:44,460000095090129828
5554,123.39421840000001,41.81533051,16887,235160884,2018--10--03 12:07:00,460000095090129828
5597,123.31288149999999,41.84870911,16888,68025652,2018--10--03 12:21:53,460000095090129828
5587,123.2966919,41.84577179,16888,2461195,2018--10--03 12:26:05,460000095090129828
5569,123.27284240000002,41.80149841,16654,67964172,2018--10--03 12:29:54,460000095090129828
5555,123.23989109999998,41.7985611,16389,234926624,2018--10--03 12:32:24,460000095090129828
5589,123.2387695,41.79053116,16389,68023309,2018--10--03 12:32:24,460000095090129828
5571,123.17671969999999,41.765911100000004,16389,235244299,2018--10--03 12:35:09,460000095090129828
5563,123.075119,41.71997833,16400,60346755,2018--10--03 12:39:45,460000095090129828
5573,123.05493159999999,41.70753098,16400,60144515,2018--10--03 12:41:48,460000095090129828
5598,122.8493805,41.590271,16392,235125280,2018--10--03 12:51:35,460000095090129828
5556,122.75833130000001,41.55583954,16649,235097356,2018--10--03 12:55:57,460000095090129828
5541,122.5482101,41.48950958,16457,60417677,2018--10--03 13:05:09,460000095090129828
5542,122.5482101,41.48950958,16457,60417677,2018--10--03 13:05:18,460000095090129828
5543,122.37877659999998,41.41452026,16768,71109644,2018--10--03 13:13:25,460000095090129828
5595,122.3518295,41.4070282,16768,235570187,2018--10--03 13:15:52,460000095090129828
5544,123.1221008,42.17063904,16403,60153221,2018--10--03 16:13:34,460000095090129828
5591,123.44812009999998,42.48986816,16397,67981835,2018--10--03 16:42:35,460000095090129828
5547,123.5488968,42.46023178,16732,69107725,2018--10--03 16:54:18,460000095090129828
5592,123.54920959999998,42.44966888,16732,236334603,2018--10--03 16:59:46,460000095090129828
5593,123.54920959999998,42.44966888,16732,236334603,2018--10--03 17:00:32,460000095090129828
5549,123.5453186,42.45396042,16732,236228108,2018--10--03 17:01:07,460000095090129828
2505,123.5453186,42.45396042,16732,236228107,2018--10--03 17:01:23,460000095090129828
2506,123.5453186,42.45396042,16732,236228107,2018--10--03 17:01:35,460000095090129828
5550,123.5453186,42.45396042,16732,236228108,2018--10--03 17:10:02,460000095090129828
2530,123.54920959999998,42.44966888,16732,236334605,2018--10--03 17:13:16,460000095090129828
2507,123.5453186,42.45396042,16732,236228107,2018--10--03 17:22:29,460000095090129828
2508,123.5453186,42.45396042,16732,236228107,2018--10--03 17:22:29,460000095090129828
2532,123.53925320000002,42.45907974,16732,69093899,2018--10--03 17:36:35,460000095090129828
5602,123.5008469,42.49478912,16397,68046605,2018--10--03 17:37:12,460000095090129828
2548,123.46421809999998,42.49359894,16397,67394572,2018--10--03 17:41:43,460000095090129828
2527,123.46421809999998,42.49359894,16397,67394612,2018--10--03 17:41:49,460000095090129828
2549,123.46421809999998,42.49359894,16397,67394572,2018--10--03 17:42:04,460000095090129828
2551,123.46421809999998,42.49359894,16397,67394572,2018--10--03 17:42:23,460000095090129828
2545,123.44812009999998,42.48986816,16397,55625543,2018--10--03 17:44:15,460000095090129828
2550,123.46421809999998,42.49359894,16397,67394572,2018--10--03 17:44:25,460000095090129828
5558,123.44703670000001,42.50167847,16397,55788873,2018--10--03 17:44:31,460000095090129828
2558,123.436348,42.48641968,16397,67972640,2018--10--03 17:45:36,460000095090129828
5545,123.43546299999998,42.46495819,16397,2567181,2018--10--03 17:48:13,460000095090129828
5551,123.4161987,42.43463898,16397,67968779,2018--10--03 17:49:06,460000095090129828
5561,123.4183426,42.38050842,16387,235067915,2018--10--03 17:51:52,460000095090129828
5603,123.40830990000002,42.2981987,16387,235111436,2018--10--03 18:00:18,460000095090129828
5552,123.41538999999999,42.22533035,16403,54573639,2018--10--03 18:03:45,460000095090129828
5596,123.3695297,42.21958923,16403,2464524,2018--10--03 18:06:03,460000095090129828
5600,123.42819979999999,42.18392944,16403,68140811,2018--10--03 18:06:16,460000095090129828
5599,123.42819979999999,42.18392944,16403,68140811,2018--10--03 18:06:33,460000095090129828
5546,123.5040512,42.11447906,16653,67992844,2018--10--03 18:12:05,460000095090129828
5553,123.53890990000002,41.97134018,16653,67994893,2018--10--03 18:30:55,460000095090129828
5567,123.4369736,41.81069946,16789,67205644,2018--10--03 18:56:18,460000095090129828
4277,123.39685060000001,41.809619899999994,16789,55569736,2018--10--03 19:28:28,460000095090129828
5574,123.3980179,41.80838013,16789,67693325,2018--10--03 19:28:43,460000095090129828
1235,123.40872959999999,41.80886078,16789,67567627,2018--10--03 19:30:50,460000095090129828
1709,123.41198729999999,41.8078804,16789,67569981,2018--10--03 20:24:27,460000095090129828
1026,123.41198729999999,41.8078804,16789,67569931,2018--10--03 20:27:36,460000095090129828
5581,123.3950882,41.80569077,16789,2224701,2018--10--03 22:39:02,460000095090129828
5582,123.39353179999999,41.80329132,16887,60672142,2018--10--03 22:41:04,460000095090129828
5564,123.38272090000001,41.7816391,16406,235016501,2018--10--03 22:47:01,460000095090129828
5548,123.38124850000001,41.77801895,16643,67696139,2018--10--03 22:47:26,460000095090129828
5495,123.3834229,41.78184128,16406,67688254,2018--10--03 22:47:53,460000095090129828
5594,123.3599625,41.78884888,16406,67668788,2018--10--03 22:50:33,460000095090129828
5529,123.3495178,41.79727936,16388,67638591,2018--10--03 22:57:13,460000095090129828
5532,123.3495178,41.79727936,16388,67638591,2018--10--03 22:57:23,460000095090129828
1605,122.8239136,42.01221848,16394,60333189,2018--10--03 00:28:04,460000095090191628
1611,122.8239136,42.01221848,16394,60333189,2018--10--03 00:30:50,460000095090191628
1594,122.8239136,42.01221848,16394,60333189,2018--10--03 00:39:23,460000095090191628
1600,122.8239136,42.01221848,16394,60333189,2018--10--03 00:44:16,460000095090191628
1606,122.8239136,42.01221848,16394,60333189,2018--10--03 00:54:12,460000095090191628
1613,122.8239136,42.01221848,16394,60333189,2018--10--03 01:54:07,460000095090191628
1595,122.8239136,42.01221848,16394,60333189,2018--10--03 01:57:48,460000095090191628
1612,122.8239136,42.01221848,16394,60333189,2018--10--03 02:48:00,460000095090191628
1607,122.8239136,42.01221848,16394,60333189,2018--10--03 02:57:00,460000095090191628
1614,122.8239136,42.01221848,16394,60333189,2018--10--03 03:07:34,460000095090191628
1610,122.8239136,42.01221848,16394,60333189,2018--10--03 03:17:30,460000095090191628
1608,122.8239136,42.01221848,16394,60333189,2018--10--03 04:30:22,460000095090191628
1599,122.8239136,42.01221848,16394,60333189,2018--10--03 04:40:09,460000095090191628
1596,122.8239136,42.01221848,16394,60333189,2018--10--03 04:59:59,460000095090191628
1604,122.8239136,42.01221848,16394,60333189,2018--10--03 05:09:36,460000095090191628
1602,122.8239136,42.01221848,16394,60333189,2018--10--03 05:19:23,460000095090191628
1609,122.8239136,42.01221848,16394,60333189,2018--10--03 06:21:58,460000095090191628
1597,122.8239136,42.01221848,16394,60333189,2018--10--03 07:33:15,460000095090191628
1615,122.8239136,42.01221848,16394,60333189,2018--10--03 08:17:17,460000095090191628
1601,122.8239136,42.01221848,16394,60333189,2018--10--03 08:44:48,460000095090191628
1616,122.8239136,42.01221848,16394,60333189,2018--10--03 09:21:43,460000095090191628
1617,122.8239136,42.01221848,16394,60333189,2018--10--03 09:25:45,460000095090191628
1598,122.8239136,42.01221848,16394,60333189,2018--10--03 09:48:23,460000095090191628
1603,122.8239136,42.01221848,16394,60333189,2018--10--03 10:07:36,460000095090191628
1655,122.83316040000001,42.01269913,16394,249588748,2018--10--03 10:09:39,460000095090191628
1690,122.9420471,42.01485825,16394,249680395,2018--10--03 10:19:02,460000095090191628
1764,122.9983902,42.02111053,16394,67610125,2018--10--03 10:21:06,460000095090191628
1671,123.01329799999999,41.95848083,16385,60322181,2018--10--03 10:25:40,460000095090191628
1659,123.21861270000001,41.87506866,16389,235099405,2018--10--03 10:49:39,460000095090191628
1666,123.24301909999998,41.85911942,16389,68019724,2018--10--03 10:57:07,460000095090191628
1675,123.28807069999999,41.84394073,16888,67907340,2018--10--03 11:01:07,460000095090191628
1621,123.33016200000002,41.81687927,16888,67182101,2018--10--03 11:29:40,460000095090191628
1618,123.33016200000002,41.81687927,16888,67182101,2018--10--03 11:30:59,460000095090191628
1620,123.33016200000002,41.81687927,16888,67182101,2018--10--03 11:31:47,460000095090191628
1619,123.33016200000002,41.81687927,16888,67182101,2018--10--03 11:32:44,460000095090191628
1662,123.3260727,41.78894043,16388,67421707,2018--10--03 12:00:53,460000095090191628
1667,123.33889769999999,41.77386856,16404,67852812,2018--10--03 12:03:34,460000095090191628
1668,123.33889769999999,41.77386856,16404,67852852,2018--10--03 12:03:54,460000095090191628
1691,123.3680801,41.7646904,16643,67640895,2018--10--03 12:05:42,460000095090191628
1658,123.38543700000001,41.76366043,16788,13087108,2018--10--03 12:07:18,460000095090191628
1663,123.4369736,41.81069946,16789,67205684,2018--10--03 12:29:42,460000095090191628
1623,123.4646378,41.80677032,16885,67202367,2018--10--03 12:37:41,460000095090191628
1622,123.4646378,41.80677032,16885,67202367,2018--10--03 12:43:16,460000095090191628
1633,123.4646378,41.80677032,16885,67202337,2018--10--03 13:05:55,460000095090191628
1759,123.4639206,41.80471039,16885,68102452,2018--10--03 13:13:31,460000095090191628
1670,123.451828,41.79811859,16407,54568008,2018--10--03 14:11:33,460000095090191628
1685,123.4533081,41.79941177,16407,67195915,2018--10--03 14:27:11,460000095090191628
1626,123.45439909999999,41.80009079,16407,67197235,2018--10--03 14:47:15,460000095090191628
1624,123.45439909999999,41.80009079,16407,67197235,2018--10--03 14:48:17,460000095090191628
1625,123.45439909999999,41.80009079,16407,67197235,2018--10--03 14:50:02,460000095090191628
1682,123.4589996,41.80213165,16407,67198772,2018--10--03 14:55:07,460000095090191628
1673,123.4638138,41.80162811,16407,68100148,2018--10--03 15:01:02,460000095090191628
1676,123.4638138,41.80162811,16407,68100147,2018--10--03 15:03:21,460000095090191628
1687,123.4639206,41.80471039,16885,68102411,2018--10--03 15:28:22,460000095090191628
1632,123.4646378,41.80677032,16885,67202337,2018--10--03 15:35:40,460000095090191628
1635,123.46897129999999,41.83068848,16395,234947891,2018--10--03 17:14:13,460000095090191628
1636,123.46897129999999,41.83068848,16395,234947891,2018--10--03 17:32:35,460000095090191628
1634,123.46897129999999,41.83068848,16395,234947891,2018--10--03 17:32:54,460000095090191628
1637,123.46897129999999,41.83068848,16395,234947851,2018--10--03 17:38:56,460000095090191628
1638,123.46897129999999,41.83068848,16395,234947851,2018--10--03 17:40:49,460000095090191628
1766,123.4670715,41.83361053,16395,12618136,2018--10--03 18:01:41,460000095090191628
1640,123.4746933,41.83179855,16395,234968115,2018--10--03 19:07:41,460000095090191628
1639,123.4746933,41.83179855,16395,234968115,2018--10--03 19:12:09,460000095090191628
1643,123.4746933,41.83179855,16395,234968115,2018--10--03 19:23:08,460000095090191628
1646,123.4746933,41.83179855,16395,234968115,2018--10--03 19:32:38,460000095090191628
1647,123.4746933,41.83179855,16395,234968125,2018--10--03 19:38:50,460000095090191628
1648,123.4746933,41.83179855,16395,234968125,2018--10--03 19:41:59,460000095090191628
1651,123.4746933,41.83179855,16395,234968125,2018--10--03 19:44:20,460000095090191628
1641,123.4746933,41.83179855,16395,234968115,2018--10--03 19:47:17,460000095090191628
1654,123.4746933,41.83179855,16395,234968075,2018--10--03 19:51:33,460000095090191628
1652,123.4746933,41.83179855,16395,234968075,2018--10--03 19:56:00,460000095090191628
1653,123.4746933,41.83179855,16395,234968075,2018--10--03 19:56:09,460000095090191628
1642,123.4746933,41.83179855,16395,234968115,2018--10--03 20:11:33,460000095090191628
1644,123.4746933,41.83179855,16395,234968115,2018--10--03 20:23:36,460000095090191628
1650,123.4746933,41.83179855,16395,234968125,2018--10--03 20:31:50,460000095090191628
1649,123.4746933,41.83179855,16395,234968125,2018--10--03 20:32:17,460000095090191628
1645,123.4746933,41.83179855,16395,234968115,2018--10--03 20:33:14,460000095090191628
1656,123.4572067,41.81924057,16395,67211827,2018--10--03 20:42:08,460000095090191628
1665,123.42620090000001,41.81328964,16789,67502604,2018--10--03 20:47:33,460000095090191628
1008,123.41198729999999,41.8078804,16789,67569931,2018--10--03 20:54:42,460000095090191628
466,123.40872959999999,41.80886078,16789,67567628,2018--10--03 20:58:39,460000095090191628
465,123.40872959999999,41.80886078,16789,67567628,2018--10--03 21:08:07,460000095090191628
461,123.40872959999999,41.80886078,16789,67567628,2018--10--03 21:28:00,460000095090191628
463,123.40872959999999,41.80886078,16789,67567628,2018--10--03 21:45:23,460000095090191628
1009,123.41198729999999,41.8078804,16789,67569931,2018--10--03 21:58:23,460000095090191628
703,123.40872959999999,41.80886078,16789,67567668,2018--10--03 22:55:33,460000095090191628
991,123.40872959999999,41.80886078,16789,67567667,2018--10--03 22:58:53,460000095090191628
704,123.40872959999999,41.80886078,16789,67567668,2018--10--03 23:05:32,460000095090191628
1007,123.41198729999999,41.8078804,16789,67569931,2018--10--03 23:06:33,460000095090191628
1004,123.41198729999999,41.8078804,16789,67569931,2018--10--03 23:07:54,460000095090191628
1005,123.41198729999999,41.8078804,16789,67569931,2018--10--03 23:07:54,460000095090191628
1692,123.41198729999999,41.8078804,16789,67569981,2018--10--03 23:08:47,460000095090191628
462,123.40872959999999,41.80886078,16789,67567628,2018--10--03 23:19:59,460000095090191628
1006,123.41198729999999,41.8078804,16789,67569931,2018--10--03 23:31:02,460000095090191628
464,123.40872959999999,41.80886078,16789,67567628,2018--10--03 23:53:53,460000095090191628
7242,122.36437990000002,41.76124954,16704,61620101,2018--10--03 05:01:15,460000095090758498
7241,122.36437990000002,41.76124954,16704,61620101,2018--10--03 05:01:16,460000095090758498
7269,122.72104640000002,41.95203018,16641,67358220,2018--10--03 05:21:14,460000095090758498
7215,122.8992233,42.02447891,16394,235108363,2018--10--03 05:41:41,460000095090758498
7262,123.2430496,41.89614868,16389,67983373,2018--10--03 06:36:27,460000095090758498
7263,123.3848801,41.81599045,16642,249679372,2018--10--03 06:50:06,460000095090758498
7254,123.42635349999999,41.81867981,16789,2582580,2018--10--03 07:00:58,460000095090758498
4063,123.4403229,41.820598600000004,16642,2180669,2018--10--03 07:05:15,460000095090758498
4062,123.4403229,41.820598600000004,16642,2180669,2018--10--03 07:06:06,460000095090758498
3065,123.4363098,41.81896973,16885,67118869,2018--10--03 07:08:50,460000095090758498
4688,123.44043729999999,41.81866837,16885,67211573,2018--10--03 07:14:38,460000095090758498
7264,123.43454740000001,41.81629181,16789,68102669,2018--10--03 07:17:03,460000095090758498
7207,123.43454740000001,41.81629181,16789,68102709,2018--10--03 07:19:05,460000095090758498
7209,123.43454740000001,41.81629181,16789,68102709,2018--10--03 07:20:40,460000095090758498
7208,123.43454740000001,41.81629181,16789,68102709,2018--10--03 07:27:57,460000095090758498
7210,123.43454740000001,41.81629181,16789,68102709,2018--10--03 07:29:00,460000095090758498
3081,123.43698119999999,41.81771088,16883,67319317,2018--10--03 07:36:11,460000095090758498
4326,123.4431534,41.81735992,16885,67210548,2018--10--03 07:47:33,460000095090758498
1403,123.4435272,41.81632996,16885,234955553,2018--10--03 07:54:02,460000095090758498
7199,123.4435272,41.81632996,16885,234955572,2018--10--03 08:06:51,460000095090758498
7198,123.4435272,41.81632996,16885,234955572,2018--10--03 08:09:57,460000095090758498
7213,123.4435272,41.81632996,16885,234955552,2018--10--03 08:10:55,460000095090758498
1396,123.4435272,41.81632996,16885,234955553,2018--10--03 08:14:47,460000095090758498
1400,123.4435272,41.81632996,16885,234955553,2018--10--03 08:32:07,460000095090758498
1399,123.4435272,41.81632996,16885,234955553,2018--10--03 08:34:00,460000095090758498
1401,123.4435272,41.81632996,16885,234955553,2018--10--03 08:37:23,460000095090758498
1397,123.4435272,41.81632996,16885,234955553,2018--10--03 08:43:18,460000095090758498
1402,123.4435272,41.81632996,16885,234955553,2018--10--03 09:04:56,460000095090758498
1398,123.4435272,41.81632996,16885,234955553,2018--10--03 09:10:58,460000095090758498
7194,123.4436264,41.81367111,16885,67208253,2018--10--03 09:11:04,460000095090758498
4615,123.4399872,41.81465912,16885,67210015,2018--10--03 09:16:50,460000095090758498
7196,123.4327087,41.81156921,16789,67300147,2018--10--03 09:21:33,460000095090758498
7195,123.4327087,41.81156921,16789,67300147,2018--10--03 09:22:02,460000095090758498
7184,123.42283629999999,41.81243134,16789,67575820,2018--10--03 09:26:17,460000095090758498
1236,123.40872959999999,41.80886078,16789,67567627,2018--10--03 09:33:28,460000095090758498
4107,123.40065,41.79916,16655,67684107,2018--10--03 09:41:12,460000095090758498
3745,123.4042511,41.80353928,16789,67437631,2018--10--03 09:41:36,460000095090758498
7226,123.40065,41.79916,16655,67684109,2018--10--03 09:44:45,460000095090758498
3399,123.394043,41.79904938,16887,235143989,2018--10--03 09:48:35,460000095090758498
7225,123.40065,41.79916,16655,67684109,2018--10--03 09:50:13,460000095090758498
1470,123.40065,41.79916,16655,67684149,2018--10--03 09:52:02,460000095090758498
7132,123.3938675,41.794979100000006,16655,67570955,2018--10--03 10:04:42,460000095090758498
7131,123.3938675,41.794979100000006,16655,67570955,2018--10--03 10:11:46,460000095090758498
6300,123.3974915,41.79610062,16655,2227723,2018--10--03 10:38:02,460000095090758498
7255,123.40036770000002,41.79526138,16655,2542093,2018--10--03 10:55:52,460000095090758498
7257,123.40036770000002,41.79526138,16655,2542093,2018--10--03 10:56:38,460000095090758498
7256,123.40036770000002,41.79526138,16655,2542093,2018--10--03 10:56:49,460000095090758498
2410,123.40036770000002,41.79526138,16655,2542132,2018--10--03 11:02:34,460000095090758498
2412,123.40036770000002,41.79526138,16655,2542132,2018--10--03 11:02:46,460000095090758498
7246,123.4051132,41.79402924,16655,67443507,2018--10--03 11:21:53,460000095090758498
2411,123.40036770000002,41.79526138,16655,2542132,2018--10--03 11:26:48,460000095090758498
2409,123.40036770000002,41.79526138,16655,2542132,2018--10--03 11:30:14,460000095090758498
2436,123.40036770000002,41.79526138,16655,2542142,2018--10--03 11:35:18,460000095090758498
7223,123.401123,41.79531097,16655,59817493,2018--10--03 11:46:36,460000095090758498
7231,123.3956909,41.79013824,16655,67446797,2018--10--03 11:54:42,460000095090758498
7232,123.3956909,41.79013824,16655,67446797,2018--10--03 11:56:28,460000095090758498
7243,123.3862381,41.79428101,16794,2259006,2018--10--03 11:58:17,460000095090758498
7244,123.3862381,41.79428101,16794,2259006,2018--10--03 11:59:40,460000095090758498
7138,123.38851170000001,41.79193878,16794,67694388,2018--10--03 12:30:26,460000095090758498
7149,123.390831,41.79349899,16642,67560459,2018--10--03 12:58:45,460000095090758498
7156,123.390831,41.79349899,16642,67560459,2018--10--03 13:16:58,460000095090758498
7150,123.390831,41.79349899,16642,67560459,2018--10--03 13:19:14,460000095090758498
7179,123.3974915,41.79610062,16642,2180875,2018--10--03 13:19:55,460000095090758498
7174,123.3974915,41.79610062,16642,2180875,2018--10--03 13:20:38,460000095090758498
7169,123.390831,41.79349899,16642,67560459,2018--10--03 13:22:31,460000095090758498
7165,123.390831,41.79349899,16642,67560459,2018--10--03 13:25:31,460000095090758498
7148,123.390831,41.79349899,16642,67560459,2018--10--03 13:32:11,460000095090758498
7167,123.390831,41.79349899,16642,67560459,2018--10--03 13:32:46,460000095090758498
7151,123.390831,41.79349899,16642,67560459,2018--10--03 13:33:52,460000095090758498
7166,123.390831,41.79349899,16642,67560459,2018--10--03 13:34:46,460000095090758498
7158,123.390831,41.79349899,16642,67560459,2018--10--03 13:35:12,460000095090758498
7170,123.390831,41.79349899,16642,67560459,2018--10--03 13:38:39,460000095090758498
7180,123.3974915,41.79610062,16642,2180875,2018--10--03 13:38:54,460000095090758498
7152,123.390831,41.79349899,16642,67560459,2018--10--03 13:41:32,460000095090758498
7159,123.390831,41.79349899,16642,67560459,2018--10--03 13:46:12,460000095090758498
7164,123.390831,41.79349899,16642,67560459,2018--10--03 13:51:34,460000095090758498
7157,123.390831,41.79349899,16642,67560459,2018--10--03 13:52:24,460000095090758498
7154,123.390831,41.79349899,16642,67560459,2018--10--03 15:05:25,460000095090758498
6743,123.39824679999998,41.78939819,16655,67447605,2018--10--03 15:25:10,460000095090758498
7224,123.39634699999999,41.78680038,16884,67449889,2018--10--03 15:33:56,460000095090758498
2354,123.4003906,41.7820015,16884,67454495,2018--10--03 15:36:15,460000095090758498
2353,123.4003906,41.7820015,16884,67454495,2018--10--03 15:37:49,460000095090758498
2355,123.4003906,41.7820015,16884,67454495,2018--10--03 15:41:03,460000095090758498
7200,123.4056168,41.777980799999995,16401,12626053,2018--10--03 15:47:52,460000095090758498
7249,123.4014435,41.77611923,16884,61707405,2018--10--03 15:49:50,460000095090758498
7201,123.4073486,41.77185059,16788,12615299,2018--10--03 15:53:32,460000095090758498
7202,123.4073486,41.77185059,16788,12615299,2018--10--03 15:53:33,460000095090758498
7204,123.4073486,41.77185059,16788,12615301,2018--10--03 15:54:21,460000095090758498
7270,123.4160767,41.76543045,16788,67466763,2018--10--03 16:01:18,460000095090758498
7250,123.41760249999999,41.76934052,16788,67464511,2018--10--03 16:13:50,460000095090758498
7266,123.4236908,41.76475143,16788,68097333,2018--10--03 16:19:24,460000095090758498
7230,123.4236908,41.76475143,16788,68097293,2018--10--03 16:19:53,460000095090758498
7271,123.4205017,41.76383972,16788,67467789,2018--10--03 16:35:20,460000095090758498
7251,123.4031906,41.7634201,16788,67468044,2018--10--03 16:46:06,460000095090758498
7205,123.40654750000002,41.76696014,16788,61708430,2018--10--03 16:46:24,460000095090758498
7218,123.4098206,41.76158142,16788,67459891,2018--10--03 16:53:15,460000095090758498
7206,123.4098206,41.76158142,16788,67459903,2018--10--03 17:09:44,460000095090758498
7258,123.4031906,41.7634201,16788,67468085,2018--10--03 17:16:08,460000095090758498
7272,123.4014435,41.756721500000005,16788,67552269,2018--10--03 17:19:23,460000095090758498
7267,123.4014435,41.756721500000005,16788,67552268,2018--10--03 17:29:47,460000095090758498
3536,123.4098206,41.76158142,16788,67459853,2018--10--03 17:30:24,460000095090758498
3510,123.4162903,41.74272156,16650,12583043,2018--10--03 17:39:15,460000095090758498
7214,123.4130402,41.74742889,16788,67493940,2018--10--03 17:41:19,460000095090758498
7219,123.4130402,41.74742889,16788,67493900,2018--10--03 17:42:03,460000095090758498
7220,123.4130402,41.74742889,16788,67493900,2018--10--03 17:54:09,460000095090758498
7221,123.4130402,41.74742889,16788,67493900,2018--10--03 17:54:13,460000095090758498
7182,123.4162903,41.74272156,16650,12583044,2018--10--03 17:59:10,460000095090758498
7183,123.4162903,41.74272156,16650,12583044,2018--10--03 18:03:50,460000095090758498
7260,123.43798829999999,41.74845123,16402,67506445,2018--10--03 18:23:13,460000095090758498
